einar  hinnov;boël  denne
robert w. clark;dwight  duston
péter r. surján;jános g. Ángyán
k. f. huang;walter r. johnson
m. a. yates;winthrop w. smith
lazar  friedland;ira b. bernstein
h.  grossman;h. f. wellenstein
edward p. lee;s. c. chung
m. j. sammon;w. f. brinkman
g. r. van hecke;j.  stecki
oliver l. weaver;james h. mcguire
merle e. riley;j. c. browne
f.  entezami;m. d. hasinoff
roberto  boscaino;f. m. gelardi
david a. shirley;c. m. truesdale
s.  uchiyama;yohko  awaya
s.  nakaichi-maeda;t. k. lim
t. m. srinivasan;ting s. luk
m. l. rustgi;p. t. leung
ingrid  kuen;w.  lindinger
richard n. zare;j. a. guest
sow hsin chen;j.  rouch
e.  uggerhøj;s. pape møller
g. d. alton;m.  suter
gerald  badurek;u.  kischko
ramiro garcia g.;arnold  russek
kazuo  sakai;yoshihiro  yamaguchi
d. j. fixsen;phyllis s. freier
m. j. sammon;dwight w. berreman
d. h. crandall;ignacio  alvarez
james j. griffin;t. w. atwater
c. m. stevens;william a. chupka
jacques  dubau;k. w. hill
tsuneo  hashi;takasi  endo
lars  engström;w.  tai-meng
eliane  luc-koenig;j.  pinard
patrick  mora;hervé  yahi
masakazu  yamazaki;haruo  honjo
herbert  störi;franz  howorka
c. p. franck;stephen eugene schnatterly
masayoshi  inoue;h.  koga
d. w. wang;r. l. watson
john b. west;albert c. parr
j. b. donahue;h.  sharifian
m. d. hasinoff;j. m. stadlbauer
j. e. gastineau;l. wilmer anderson
m. k. srivastava;mohan  lal
h.  tootoonchi;c. a. frost
vijai v. dixit;jerry l. pietenpol
j. e. gastineau;r. e. miers
a. s. kanofsky;e. n. tsyganov
h. e. schiøtt;e.  uggerhøj
denis j. evans;william g. hoover
d. c. gregory;brant m. johnson
d.  gwinn;r. r. parker
curtis r. menyuk;herbert h. chen
r. j. trainor;david a. young
w.  glaser;p. a. egelstaff
jens  fricke;h. u. kiefl
toshihiro  iwai;k.  okuno
akira  hitachi;yohko  awaya
andrzej j. sadlej;geerd f. diercksen
a.  calles;e.  yépez
d. k. rai;b.  padhy
sunil p. singh;pratibha  gupta
kenneth c. kulander;k. sandhya devi
paul  manneville;yves  pomeau
b.  styczen;g. a. berg
chun c. lin;thomas k. holley
james e. turner;p. t. leung
indrek  martinson;w.  tai-meng
denis j. evans;bruce h. failor
h. g. mahler;j.  zmeskal
e. j. brändas;nils  elander
l.  schellenberg;g.  piller
wolfgang  fritsch;c. j. david lin
pierre  plomdeur;jean paul  zimmermann
lorenzo m. narducci;jian min yuan
clifford g. shull;j. r. arthur
m. a. yates;j. c. pratt
r. t. tsugawa;evelyn m. fearon
s. d. rosner;t. dean gaily
koos  duppen;douwe a. wiersma
sun  tao-heng;j. a. kash
f. p. mattar;charles m. bowden
kingsley w. jones;tom j. gray
w. c. lineberger;u.  hefter
m. m. schauer;g. d. alton
geoffrey i. opat;william a. hamilton
j. h. richardson;j. l. hunt
dieter  liesen;h.  schmidt-böcking
j. l. hunt;j. d. poll
j. b. atkinson;l.  krause
p. l. cowan;albert  henins
r. d. rundel;r. f. stebbings
j. h. newman;j. d. cogan
stephen h. southworth;c. m. truesdale
j.  pȩkalska;p.  clippe
p.  siffert;h.  madsbøll
j. f. chemin;robert  anholt
ramon  lapiedra;x.  barcons
s. j. han;b. r. suydam
jochen  schirmer;o.  walter
ralph  krotz;g. h. both
baruch  rosner;d.  maor
pierre  chevallier;m. t. ramos
w.  glaser;j. b. suck
d.  girard;o.  renner
chun sing  o;hans a. schuessler
józef  szudy;b.  sayer
j.  rouch;sidney  yip
mahmoud a. hasan;donald harvey stork
daniel a. beysens;a.  bourgou
akiva  ron;m. s. wang
david s. cannell;guenter  ahlers
walter  greiner;ulrich  müller
david a. young;hugh e. dewitt
ross a. mcfarlane;juan f. lam
a. k. priyadarsini;j.  mahajani
jörg m. eichler;m.  lieber
masakazu  yamazaki;yasuji e. sawada
steven l. carter;hugh p. kelly
john t. park;d. m. blankenship
n. b. abraham;m.  maeda
david  macgowan;joel l. lebowitz
a. ganesh vaidyanathan;hajo  kuiper
itsuo  katayama;j. l. tain
r. j. maurer;justin m. sanders
s. r. singh;s.  friberg
k.  hamano;nobuhiro  kuwahara
j.  virmont;claire ellen max
s.  tsurubuchi;hiroyuki  tawara
l. a. rayburn;f. d. mcdaniel
richard a. carrigan;a. b. watson
jack l. price;r.  mehta
h. k. tseng;i. j. feng
roy d. mead;u.  hefter
tadeusz  orlikowski;millard h. alexander
k.  dressler;p.  quadrelli
k. h. van leeuwen;b. h. post
d. c. gregory;tom j. gray
leif  liljeby;g. a. glass
arthur  rosenberg;j.  politch
b.  couillaud;theodor w. hänsch
flavio  toigo;a. m. marvin
t. s. nigmanov;e. n. tsyganov
john m. dawson;m.  ashour-abdalla
wayne a. seale;r. v. ribas
h.  neumann;m. w. gealy
esper  dalgaard;hendrik j. monkhorst
kunihiro  shima;t.  mikumo
malvin carl teich;bahaa a. saleh
thomas f. gallagher;wolfgang  sandner
d. n. tripathy;b. k. rao
j. warren stearns;w. g. graham
r. a. kenefick;d. a. church
james d. gunton;sheldon l. katz
j. c. cochrane;m. g. tuszewski
arthur v. phelps;satoshi  yoshida
hugh e. dewitt;c. f. hooper
g.  petersen;e.  uggerhøj
giovanni  stefani;d. c. gregory
fred w. inman;j. l. flinner
b. l. chrisman;i. jong kim
j. o. ekberg;ulf  litzén
carl w. garland;charles  rosenblatt
c. a. petitjean;j.  zmeskal
alfred s. schlachter;werner  groh
j.  goll;hermann  haken
d.  roekaerts;f.  langouche
m. a. fineman;sandor  trajmar
h.  appel;j. f. sellschop
e.  köhler;f. j. hartmann
i. j. feng;i. b. goldberg
i. b. nemirovsky;p. j. focke
g.  nolte;m.  prost
padma kant shukla;h. u. rahman
anthony f. starace;siamak  shahabi
r. j. key;donald r. beck
sow hsin chen;l.  letamendia
john g. hartley;john r. ray
fernando m. de oliveira;josé r. rios leite
r. f. stebbings;david e. nitz
m. j. coggiola;young k. bae
walter e. meyerhof;j. d. molitoris
thomas k. holley;edward p. lee
constantine e. theodosiou;vassilis  raftopoulos
b. d. liu;ronald e. olson
maria zales caponi;chun ching  shih
marianne  breinig;steven h. overbury
s. r. hartmann;b.  brody
p. h. kobrin;david a. shirley
koichi  sato;szymon  suckewer
wanda  andreoni;josé luís martins
john w. cooper;paul d. kleiber
malcolm r. beasley;albert j. libchaber
leonard s. goodman;william j. childs
kunioki  mima;tomoaki  yabe
kunioki  mima;t.  mochizuki
edward  pollack;r. s. peterson
b. k. rao;d. n. tripathy
m. g. payne;w. r. garrett
f. j. hartmann;p.  ehrhart
chun c. lin;mark h. phillips
t. h. jensen;hiroyuki  ikezi
h. j. mahler;herbert h. chen
k. a. smith;r. d. rundel
philippe  goy;serge  haroche
u.  hefter;reinhard  schinke
howard c. bryant;h.  tootoonchi
manfred  trümper;guy  stephan
b. carol johnson;william h. parkinson
u.  nielsen;n. i. winstrup
c. f. hooper;carlos a. iglesias
hazim  al-abawi;marlan o. scully
r. p. sharma;p. k. malhotra
n. a. cherepkov;m. ya. amusia
s.  friberg;l.  mandel
h. w. roser;b. c. robertson
s. k. bhattacharya;a. p. rau
joseph m. ajello;santosh k. srivastava
t. dean gaily;s. d. rosner
w. g. graham;alfred s. schlachter
alfred z. msezane;ronald w. henry
jean pierre briand;j. p. mossé
elisabeth  ressayre;martine  le berre
g.  giusfredi;a.  de marchi
p. j. focke;c. r. garibotti
h.  ishizuka;t.  kawabe
h.  tootoonchi;m. e. hamm
roscoe c. giles;a. a. offenberger
michio  matsuzawa;yutaka  sato
l. a. rayburn;r.  mehta
g. d. alton;s. d. berry
tom j. gray;d. c. gregory
helena  aksela;matti  hotokka
e.  källne;anil k. pradhan
carlos f. bunge;j. s. helman
j. o. ekberg;indrek  martinson
i. s. lakicevic;b. a. rathore
s.  salih;james e. lawler
thomas k. holley;s. c. chung
gordon h. dunn;wade t. rogers
l. c. pitchford;arthur v. phelps
w. f. müller;klaas  bergmann
william j. nellis;arthur c. mitchell
bernard r. zegarski;richard r. freeman
t.  tonuma;akira  hitachi
h.  villinger;j. h. futrell
masato  nishida;tan  takahashi
shridhar p. gejji;n.  venkatalaxmi
hiroyuki  tawara;patrick  richard
bruce d. patterson;j. f. sellschop
william h. louisell;marlan o. scully
hiroshi  iyetomi;setsuo  ichimaru
richard d. deslattes;albert  henins
kurt  binder;hiroshi  furukawa
william j. nellis;m. f. ross
richard n. zare;chris h. greene
bernard  talin;lewis s. klein
j. m. römer;j. l. tain
a. k. rajagopal;john t. marshall
johann  summhammer;anton  zeilinger
christian  delsart;rené jean  champeau
sow hsin chen;c.  vaucamps
carl w. garland;g.  sanchez
t. e. toohig;z.  guzik
j. s. forster;p.  siffert
w.  hürlimann;m.  rogge
jan  källne;robert d. cowan
giuseppe  compagno;franco  persico
g.  petersen;h.  madsbøll
j. d. poll;r. t. tsugawa
richard a. carrigan;walter m. gibson
shardanand;b. e. cole
m.  diligenti;l.  romanò
mark h. phillips;l. wilmer anderson
john c. cooper;keith  burnett
sandor  trajmar;m. a. fineman
p. l. jones;a.  mattheus
s. k. swain;k. i. osman
t. e. toohig;j.  kubic
valery l. pokrovsky;a. p. kazantsev
j. e. stevens;edward  pollack
david k. brice;e. v. alonso
w. p. garver;v. s. kushawaha
r. d. dubois;c. a. ratcliffe
edward m. gaddy;john a. white
j.  mahajani;a. k. priyadarsini
shardanand;e. b. saloman
steven h. overbury;g. d. alton
winthrop w. smith;m. a. yates
arlen r. zander;grzegorz  lapicki
yoshio  kaneko;toshihiro  iwai
forrest j. rogers;david b. boercker
th.  erneux;paul  mandel
jack l. price;f. d. mcdaniel
g. michael bancroft;d. j. bristow
keith o. hodgson;frank w. kutzler
dennis w. lindle;s.  owaki
annie  chetioui;j. p. desclaux
matteo  giordano;paolo  grigolini
h. w. roser;f.  entezami
ronald w. henry;r.  camilloni
c. j. virtue;b. c. robertson
x. y. huang;ryszard  tanaś
e. otto steinborn;ernst joachim weniger
g. d. alton;m. m. schauer
yoshio  kaneko;hiroyuki  tawara
shridhar r. gadre;rajeev k. pathak
h.  scheingraber;c. r. vidal
yohko  awaya;masato  nishida
erling  veje;c.  jupén
t. s. stein;victor  pol
francesco  mallamace;giancarlo  baldini
hoi lai yu;peter r. antoniewicz
glen  satten;david m. ronis
m.  weinfeld;claire ellen max
a. c. roy;amal k. das
k.  hane;shuzo  hattori
masao  matsui;kiyoshi  yatsui
a. b. watson;richard a. carrigan
peter  zoller;john w. cooper
tom j. gray;philip l. pepmiller
s. d. berry;sheldon  datz
wayne m. itano;david j. wineland
joseph h. eberly;peter d. drummond
j. h. futrell;franz  howorka
r. l. mlekodaj;c. r. bingham
h.  friedmann;a. d. wilson-gordon
mauricio  fortes;manuel  de llano
y.  claude;f. p. mattar
benjamin m. ocko;john w. goodby
m. j. alguard;m. s. lubell
h. f. beyer;alfred s. schlachter
yoseph  imry;eshel  ben-jacob
richard f. kayser;harold j. raveché
k. r. hoffman;victor  pol
k. a. smith;c.  higgs
t. j. kvale;d. m. blankenship
jean rené lalanne;bernard  pouligny
takao  ohta;karl f. freed
m.  tawil;elisabeth  giacobino
g. d. alton;steven h. overbury
m. l. gaillard;david j. pegg
l. j. yu;carl w. garland
c. j. lorenzen;l. r. pendrill
d. b. robinson;richard f. ellis
m. m. schauer;steven h. overbury
forrest j. rogers;david a. young
boël  denne;w.  tai-meng
t.  tonuma;hiroshi  kumagai
fred w. inman;l.  oolman
b. l. chrisman;c. r. sun
b. r. tambe;r. h. pratt
r.  regall;p. r. jensen
robert  fedosejevs;a. a. offenberger
charles f. kennel;john m. dawson
john t. moseley;philip c. cosby
frank h. stillinger;thomas a. weber
ronald w. henry;giovanni  stefani
mahmoud a. hasan;a. s. kanofsky
john j. kozak;eok k. lee
j.  kubic;z.  guzik
rita  giordano;giancarlo  baldini
j. c. browne;edward j. shipsey
oscar v. gabriel;r. h. pratt
hartmut  pilkuhn;hans gerd schlaile
charles k. rhodes;t. m. srinivasan
j. d. cole;r. l. mlekodaj
john w. cooper;shardanand
boël  denne;a. g. trigueiros
e. n. tsyganov;richard a. carrigan
r. l. watson;k.  parthasaradhi
d. a. church;r. l. watson
j.  lipson;w. t. armstrong
herbert m. fried;bruce j. mckellar
sung jong lee;a. e. dangor
george  aspromallis;cleanthes a. nicolaides
roberto  boscaino;g.  messina
i. t. steinberger;pierre  laporte
a. g. adam;s. d. rosner
b.  bhattacharyya;biswajit  chakraborty
l. h. toburen;m. eugene rudd
shunsuke  ohtani;norio  kobayashi
david a. owen;emil  kazes
wim  hogervorst;b. h. post
i. b. nemirovsky;wolfgang  meckbach
ernest g. kessler;d.  girard
b. n. perry;p.  rabinowitz
fred w. inman;s.  fast
grzegorz  lapicki;mike c. andrews
x.  barcons;ramon  lapiedra
l. v. chernysheva;dragomir m. davidović
josé  teixeira;s. t. chen
alexander  stamatovic;tilmann d. märk
ronald w. henry;wade t. rogers
dilip k. bhattacharyya;thomas f. george
scott  wallace;albert c. parr
stuart d. brorson;paul s. linsay
jürgen  bosse;sidney  yip
lloyd  armstrong;m.  crance
j.  meissburger;m.  rogge
hans a. schuessler;j. w. parker
g. d. alton;robert n. compton
w.  hürlimann;itsuo  katayama
g. a. glass;marianne  breinig
pratibha  gupta;amita  chaubey
william e. baylis;j.  migdałek
preben  hvelplund;harold k. haugen
b. d. liu;robert h. mcfarland
s.  fast;c. a. pearson
s. n. shukla;raman nath srivastava
charles  rosenblatt;a. refik kortan
shunsuke  ohtani;masahiro  kimura
evelyn m. fearon;g. h. smith
maynard a. brandt;david a. dixon
c. a. frost;winthrop w. smith
k. s. srivastava;pratibha  gupta
j. d. litster;robert j. birgeneau
richard g. spencer;allan n. kaufman
j.  sohma;m.  kamitokusari
steven trent manson;i. b. goldberg
leonard d. mlodinow;n.  papanicolaou
wm. lowell morgan;j. norman bardsley
i. b. goldberg;i. j. feng
l.  vanrossum;p. g. rancoita
p. k. boyer;g. j. collins
erwin l. hahn;sun  tao-heng
b.  styczen;j.  meissburger
and n. proto;g.  zannoli
peter  thieberger;y.  eisen
r. f. stebbings;j. d. cogan
y. c. lee;herbert h. chen
g.  jönsson;jiang  zhan-kui
eok k. lee;k. a. green
indrek  martinson;ulf  litzén
f.  hardouin;l. g. benguigui
giovanni  stefani;r. a. phaneuf
h. l. raiti;e. v. alonso
k.  stephan;tilmann d. märk
k.  gopala;b.  rudraswamy
daniel  kleppner;jan r. rubbmark
roman  laubert;steven h. overbury
philip l. pepmiller;tom j. gray
mladen  martinis;olgierd  dumbrajs
steven h. overbury;sheldon  datz
alexander b. rechester;roscoe b. white
r. aaron falk;d. c. gregory
giancarlo  baldini;rita  giordano
eshel  ben-jacob;david j. bergman
jacques  bauche;arie  zigler
hazim  al-abawi;gerald t. moore
m.  prost;r. du bois
dieter  liesen;p. h. mokler
r. a. phaneuf;giovanni  stefani
alan  wolf;henry s. greenside
yutaka  sato;michio  matsuzawa
k. g. schiessel;peter l. lee
tom j. gray;m.  terasawa
t. v. goffe;m. eugene rudd
k.  lücke;r.  beigang
john  weiner;john  keller
c. v. barros leite;e. c. montenegro
s. m. peltier;george allen baker
t. m. srinivasan;charles k. rhodes
a. e. dangor;sung jong lee
p. j. martin;d. m. blankenship
leon f. landovitz;a. n. weiszmann
boël  denne;c.  jupén
j. s. forster;h.  madsbøll
curtis r. menyuk;y. c. lee
john s. dahler;hari p. saha
wolfgang  sandner;william e. cooke
wolfgang p. schleich;marlan o. scully
j. m. stadlbauer;b. c. robertson
z.  guzik;t. s. nigmanov
h.  koga;masayoshi  inoue
kevin  king;ali h. nayfeh
h.  schmidt-böcking;baruch  rosner
b.  couillaud;h.  gerhardt
albert j. libchaber;malcolm r. beasley
e.  schneider;p. a. egelstaff
j. richard mowat;james r. huddle
jacek m. kowalski;marcel  ausloos
t.  ikehata;s.  miyoshi
baruch  rosner;dieter  liesen
j. c. pratt;c. a. frost
s. l. gilbert;richard n. watts
jean pierre briand;paul  indelicato
t.  andersen;s. m. bentzen
hiroyasu  utiyama;kohji  ohbayashi
r.  reininger;v.  saile
r. j. beach;s. r. hartmann
b. c. robertson;h. w. roser
walter  greiner;b. r. müller
sidney  yip;sow hsin chen
j. b. atkinson;j.  supronowicz
y.  ben-aryeh;j.  politch
sheldon  datz;g. a. glass
c. a. pearson;a.  glick
pratibha  gupta;r. s. nayal
m.  suter;sheldon  datz
r. w. hamm;j. c. pratt
edgar  knobloch;john m. guckenheimer
shinzou  kubota;fumio  shiraishi
mahmoud a. hasan;j.  kubic
j. m. stadlbauer;h. w. roser
j. l. hunt;p. c. souers
n. t. padial;david w. norcross
makoto  suzuki;yasuji e. sawada
francis m. pipkin;edward e. eyler
magnus  rittby;e. j. brändas
hanspeter  helm;tilmann d. märk
brant m. johnson;patrick  richard
karl  wildermuth;tadashi  toyoda
hideyuki  inouye;masae  kikuchi
d. s. belic;gordon h. dunn
r.  reininger;i. t. steinberger
aaron  temkin;k.  onda
a. s. vodopianov;walter m. gibson
c.  levinson;s.  svanberg
john w. farley;shin sheng  tarng
anton  zeilinger;johann  summhammer
joachim  reinhardt;walter  greiner
p. m. kocur;grzegorz  lapicki
a. k. bhatia;richard j. drachman
heinz georg schuster;itamar  procaccia
luiz  davidovich;h.  rochlin
y. c. chou;walter i. goldburg
h.  gerhardt;theodor w. hänsch
hajo  kuiper;jan r. rubbmark
j. robert dorfman;ezechiel d. cohen
oswald  benka;b. b. bandong
hidekazu  takagi;h. d. sato
keith  burnett;stanley l. haan
j  f. delpech;k. a. safinya
n.  abu-salbi;joseph  callaway
kazimierz  rzażewski;joseph w. haus
lawrence w. davis;george  patsakos
c.  yamabe;arthur v. phelps
k.  gopala;h.  sanjeeviah
c. f. hooper;hugh e. dewitt
j. c. pratt;kenneth b. butterfield
masaki  sano;yasuji e. sawada
j.  meissburger;b.  styczen
s. m. morita;keizo  ishii
p. s. mazumdar;madhumita barua basu
robert p. behringer;j. n. shaumeyer
bostjan  zeks;p.  muralt
james m. peek;thomas a. green
n. h. tran;ravinder  kachru
mingwhei  tung;jian min yuan
dan  agassi;joseph h. eberly
leif  liljeby;s. b. elston
t.  tonuma;tadayoshi  doke
scott  wallace;j. l. dehmer
hajime  tanaka;s.  nakaichi
r. l. mlekodaj;david j. pegg
g.  jönsson;c.  levinson
gervais  chapuis;raymond  kind
ram k. varma;m. y. yu
e.  redd;jerry l. peacher
jan  thoen;w.  van dael
toshihiro  iwai;hiroyuki  tawara
m.  eminyan;james a. slevin
g.  gaul;j.  meissburger
w.  tai-meng;erling  veje
charles k. rhodes;ting s. luk
e.  navon;dan  nir
s.  watkin;m.  eminyan
w.  hürlimann;g.  gaul
rashmi c. desai;martin  grant
h. g. weber;maciej  kolwas
paul  faucher;f.  bely-dubau
robert e. wyatt;howard s. taylor
richard a. carrigan;j.  kubic
laurance d. jacobs;w.  schwitz
w. l. mcmillan;jane d. legrange
h.  arai;keizo  ishii
norberto  micali;s.  doglia
j. b. donahue;r. w. hamm
m. t. ramos;j. p. desclaux
m.  cargnelli;w. h. bertl
david s. cannell;m. dominguez lerma
b. carol johnson;peter l. smith
l. h. toburen;john h. miller
m.  suter;s.  huldt
m. s. dababneh;w. e. kauppila
d.  beyens;arnout  ceulemans
f.  bely-dubau;s.  von goeler
h. k. carter;c. r. bingham
carl w. garland;j. d. litster
h.  pummer;t. m. srinivasan
ph.  dabkiewicz;h.  gerhardt
m. j. gaillard;j. c. poizat
j. p. malrieu;j. p. daudey
r. stephen berry;oliver c. mullins
j. l. davis;allan a. hauer
m.  ashour-abdalla;ferdinand v. coroniti
t. k. bose;m.  merabet
g.  mainfray;anne  l'huillier
d. s. belić;b. h. bransden
ignacio  alvarez;arnold  russek
joel i. gersten;p. y. lu
k. a. smith;g. b. mcmillian
n.  stolterfoht;g.  nolte
shuji  sakabe;tomoaki  yabe
richard a. carrigan;robert c. allen
s.  von goeler;l.  steenman-clark
d. k. rai;c. s. singh
hiroki  nakamura;h. d. sato
t. s. nigmanov;j.  kubic
mike c. andrews;j. l. duggan
jack b. swift;helmut r. brand
p. k. malhotra;k.  ramamurthy
j. d. poll;j. l. hunt
riki  kobayashi;dae m. kim
h.  tootoonchi;howard c. bryant
s. m. khalid;hans  kleinpoppen
m.  suter;marianne  breinig
dennis  dunn;akira  suzuki
t.  von egidy;f. j. hartmann
philip c. cosby;m. m. graff
a.  yamadera;m.  sebata
gervais  chapuis;bostjan  zeks
seishi  takagi;yoshio  kaneko
david f. measday;c. j. virtue
b. a. rathore;i. s. lakicevic
eric h. pinnington;robert l. brooks
kyung sik kang;herbert m. fried
a. t. rosenberger;l. a. orozco
wilhelm  becker;john k. mciver
r. k. sharma;k. c. mathur
michael a. horne;j. r. arthur
m.  meichle;j. d. litster
a. refik kortan;j. d. litster
john m. guckenheimer;edgar  knobloch
c. a. lewis;daphne f. jackson
wolfgang  sandner;j  f. delpech
jan v. sengers;h. c. burstyn
m.  meichle;a. refik kortan
gregory e. garland;m. cristina marchetti
b.  dubois;d. h. schneider
philip d. miller;j. l. duggan
e.  rille;e.  redd
james m. hall;philip l. pepmiller
t. g. heil;s. e. butler
yannis  komninos;donald r. beck
m. s. dababneh;j. h. smart
krzysztof  wódkiewicz;marek  kuś
pierre m. pfeuty;john c. wheeler
r.  panock;terry a. miller
j.  remillieux;r.  saoudi
robert p. behringer;c. a. clark
richard a. carrigan;a. s. vodopianov
merle e. riley;edward j. shipsey
c.  bonnelle;nissan  spector
j.  mahanty;chanchal k. majumdar
k. a. aniol;h. w. roser
sandor  trajmar;gy.  csanak
joseph b. mann;robert h. clark
patrick  richard;tom j. gray
young soon kim;i. b. goldberg
j. william doane;nuno p. vaz
